17
893 920
364 612 885
522 759 89
757 560 -61
436 543 -380
189 419 -337
137 40 236
864 26 714
310 697 353
206 447 -571
42 186 845
558 215 -23
589 471 332
492 731 -138
501 160 -931
651 293 847
204 583 822
479 480 302
575 51 680
741 29 -142
849 736 -275
382 2 -63
719 518 40
769 777 176
535 57 -260
465 616 -908
673 55 198
86 660 937
303 298 -719
367 82 241
362 764 951
138 548 -188
58 797 -103
308 342 32
512 816 -417
224 28 -731
177 246 424
158 439 -202
342 198 -446
142 423 -924
543 528 289
411 183 139
344 564 -384
736 260 -374
37 19 955
233 105 -394
250 130 -354
384 95 153
97 115 -57
512 384 121
191 471 724
696 22 921
258 624 139
347 584 -764
461 157 -980
813 828 -382
83 746 505
26 652 -440
803 498 388
752 669 -753
269 638 -743
246 784 356
160 92 -398
334 72 -397
585 656 627
506 805 650
505 830 -22
543 359 835
442 848 -228
360 487 -7
617 531 -79
688 228 926
63 762 -739
697 109 743
579 608 566
111 580 -104
313 112 -495
13 104 20
200 677 -205
247 409 813
778 68 -283
403 667 390
148 104 -818
429 612 851
564 26 93
408 571 628
553 835 -534
228 825 986
649 316 -554
748 428 251
164 245 -917
838 864 891
856 850 -476
449 247 485
601 102 155
158 729 679
46 189 709
124 705 -532
313 531 -736
694 589 -733
73 734 -851
618 135 -920
474 636 791
492 470 -972
144 527 989
532 401 -435
727 178 -82
132 320 596
435 132 -943
658 703 -742
137 307 -779
178 121 -210
667 341 776
584 235 735
571 168 892
532 855 88
448 799 -416
662 447 -500
514 577 -575
238 245 272
418 542 443
761 582 -186
624 179 -129
607 667 91
607 509 99
442 613 -417
558 206 -354
987 910
561 429 -68
272 987 181
913 576 915
534 693 166
123 877 -800
695 296 57
525 126 -958
183 17 -356
972 154 -531
416 595 620
199 481 -865
159 913 -211
267 831 -551
821 666 -842
454 868 -635
378 254 625
977 721 -748
514 313 258
60 853 -301
345 182 790
758 112 -857
415 80 158
822 293 -829
192 969 420
879 444 884
337 858 567
891 712 -215
158 443 -700
41 71 -857
263 21 -283
479 768 -92
142 445 553
762 643 341
174 94 51
901 879 -664
425 736 892
174 184 472
179 518 670
202 962 487
660 87 -423
109 374 714
936 109 -965
426 240 -965
103 135 -451
179 66 472
853 559 758
251 580 36
680 897 -209
905 607 692
347 836 158
576 408 792
961 957 -5
173 185 793
295 742 329
25 706 714
424 455 878
160 149 19
718 943 -182
822 318 -115
710 206 -313
862 230 -321
343 903 781
942 865 -725
730 311 880
363 471 -569
472 587 978
448 346 -1
192 44 5
148 244 767
383 418 552
419 416 51
758 753 993
753 115 -651
301 386 -548
466 443 -429
964 223 -807
491 462 476
445 397 384
843 974 -981
18 371 888
691 619 532
277 455 893
144 470 63
247 121 720
47 922 885
943 807 613
582 589 679
291 234 -737
444 505 -920
651 210 331
368 512 -644
927 640 -266
422 500 756
935 830 786
177 704 -124
842 246 179
240 214 343
799 778 -298
676 880 213
94 430 438
251 828 -400
646 486 -229
318 955 196
18 560 -751
908 348 -459
217 935 -251
799 871 396
242 463 397
728 811 -701
743 965 295
684 338 25
49 613 519
43 64 950
553 916 -403
511 960 721
73 389 -836
959 661 159
313 795 345
512 417 -108
544 772 -918
849 960 469
74 519 -480
280 688 932
53 643 883
116 476 -528
221 248 917
48 268 713
733 527 -352
265 163 89
585 600 305
880 139 224
692 945 -250
287 726 565
178 489 330
601 323 -811
23 13 -889
834 836 436
843 558 322
776 372 -344
790 928 848
468 555 336
414 362 258
59 830 -678
746 103 -389
959 683 682
114 300 -696
646 928 351
83 547 348
660 639 -975
17 126 -67
108 967 254
582 824 155
387 555 72
105 429 -555
869 481 202
767 52 356
337 385 492
524 504 561
633 971 846
401 178 -865
419 456 69
292 550 -30
261 76 976
710 438 -927
696 644 -901
614 291 254
897 324 -562
528 782 865
582 200 819
937 733 -873
587 113 -384
591 97 -713
568 879 130
485 493 821
442 93 375
873 486 -378
383 416 -394
685 37 569
551 655 262
62 911 272
475 470 -869
896 937 -401
488 568 -767
711 395 -206
890 668 44
854 9 426
480 266 505
968 403 -570
438 67 -550
280 859 -664
476 825 -524
299 754 -611
710 277 811
217 378 -392
262 235 -93
266 909 752
97 550 35
761 407 -689
73 915 -533
584 213 358
42 460 -55
157 892 -84
638 789 -329
125 400 132
516 704 -894
458 532 94
855 624 -940
663 190 681
83 744 -927
589 409 933
671 206 852
862 397 -990
662 228 -108
34 815 -150
115 37 -414
258 306 680
506 928 334
242 80 998
794 562 -719
910 320 -200
282 263 657
580 44 735
880 924 -914
916 722 711
188 729 317
558 271 -148
427 18 -379
444 798 -483
350 375 -548
32 300 -52
835 1 434
314 503 91
332 16 -307
916 931 984
15 208 779
792 481 -942
294 199 476
488 47 -205
298 27 358
526 129 -559
895 817 556
29 631 -239
751 97 840
777 543 652
44 957 -372
218 493 -976
877 296 -293
826 568 -17
637 357 -288
798 264 -100
32 468 967
494 824 -406
789 122 285
910 244 506
399 418 320
941 557 463
735 666 -357
103 414 942
423 888 638
198 94 -728
668 148 499
154 594 972
29 523 -19
76 450 225
574 853 149
211 425 141
859 121 535
186 543 -969
104 239 270
7 707 214
690 237 -958
748 725 -74
367 774 718
607 126 713
174 704 -621
929 627 440
698 453 135
789 942 179
518 670 -784
380 502 115
448 25 529
94 957 982
501 391 92
488 317 458
780 12 859
313 272 176
887 829 831
446 567 721
94 789 -694
938 762 -774
376 681 -718
806 354 -161
409 335 -337
966 352 -606
826 504 -417
665 186 -921
749 521 763
374 46 -378
943 432 972
927 739 324
218 780 -849
832 177 921
757 414 -724
729 73 -638
841 121 779
634 756 -581
21 551 -607
607 533 -333
822 278 -287
108 202 358
661 185 -442
752 490 668
742 580 29
865 586 -928
767 944 563
582 671 -498
832 275 700
9 137 -138
635 150 49
626 910 -893
983 401 106
673 536 821
372 847 860
651 136 440
385 745 -902
239 832 388
508 250 -566
986 556 844
822 815 5
61 764 202
722 569 -938
301 473 775
637 305 -668
943 844 477
205 782 988
25 304 849
299 938 232
876 538 813
285 773 470
34 190 -958
512 36 30
374 217 256
535 653 822
942 6 -204
234 926 493
876 496 586
615 949 31
15 35 -470
469 596 -602
331 713 196
635 625 967
311 885 -154
19 506 619
951 704 275
463 298 362
894 462 96
596 114 723
173 259 292
665 946 236
885 500 920
665 362 -759
933 877 106
700 709 750
627 141 -682
227 289 475
528 960 -292
198 449 90
25 624 -953
115 625 304
252 878 58
35 490 520
574 893 -544
14 811 -370
555 136 744
351 902 509
225 680 804
838 703 -263
809 68 579
268 690 840
842 78 44
58 75 -802
167 314 -89
98 462 423
543 868 767
964 480 -466
547 140 -773
566 426 449
805 63 494
792 690 701
635 563 -486
154 493 688
615 558 524
78 572 249
784 809 -825
748 288 -869
968 399 720
412 199 -246
105 889 -881
660 462 -527
52 343 793
477 217 439
710 335 750
834 450 411
574 878 -740
389 40 736
245 427 478
417 963 -727
861 899 960
64 843 788
613 727 -581
886 814 156
809 462 -53
293 702 -378
234 521 965
771 578 -525
794 708 259
292 264 48
341 251 162
358 371 -458
502 312 -732
383 419 982
673 761 491
514 225 -75
797 329 374
968 683 884
984 504 -645
927 270 -973
297 102 958
697 4 -665
987 40 792
325 406 111
813 665 -381
596 885 -380
873 147 200
410 875 701
843 434 -581
852 822 -231
519 946 305
29 271 749
919 25 196
894 244 -544
272 516 -504
640 708 -575
35 274 852
80 574 -618
634 503 701
451 747 -909
508 815 -942
738 895 983
821 958 -762
753 144 735
300 977 -209
598 638 -215
406 611 -547
518 891 -910
799 428 184
115 877 -836
871 780 -267
86 230 46
974 839 -944
486 664 351
587 458 -729
582 53 -83
121 394 -256
802 9 909
787 636 -566
346 181 -161
549 31 -520
935 433 907
879 109 475
794 38 743
226 278 -790
369 84 -93
579 196 -394
531 697 -537
803 571 452
887 852 -403
417 682 -221
502 628 -222
71 789 273
706 870 547
176 524 481
674 773 234
684 631 -252
674 492 -782
268 113 973
251 181 3
458 930 412
393 492 366
216 55 -241
862 214 943
704 173 -89
349 890 -213
738 505 -522
748 405 -289
464 29 -566
859 659 -836
442 20 -350
242 172 411
103 87 -600
868 167 -182
748 386 -654
399 547 3
133 87 34
825 717 -199
389 339 321
894 493 -270
752 120 894
384 44 925
714 787 -129
23 226 -584
518 656 -572
379 184 628
526 100 -233
752 572 -890
868 186 -194
898 842 361
213 845 -145
812 947 -6
860 19 185
785 54 -199
410 330 360
689 382 -514
124 752 -630
219 201 502
561 855 -341
354 400 650
226 725 373
788 2 -466
791 758 -867
836 985 -910
680 41 845
442 443 -193
380 147 -17
497 243 -47
42 722 839
196 550 202
24 270 -626
559 257 458
583 738 41
106 465 282
85 890 250
498 885 -930
70 226 -145
377 293 21
268 459 -797
595 331 906
628 229 -477
311 70 -325
21 387 520
565 122 -217
400 251 -409
710 508 -969
621 747 -943
132 505 -52
719 726 389
902 489 -196
652 171 -685
941 229 -397
637 215 -177
240 255 -910
381 762 -814
216 320 -808
270 227 524
165 676 -909
72 759 476
92 516 815
608 853 -438
284 865 321
969 818 283
771 875 395
943 497 388
880 415 544
72 896 -692
206 539 -151
23 412 880
707 35 -507
851 237 658
956 259 414
131 178 517
392 89 -348
792 294 326
857 164 28
123 939 -585
126 795 677
167 72 -378
280 195 625
256 237 610
856 761 581
567 468 321
74 736 869
283 1 163
898 778 -305
325 111 966
935 710 833
583 297 510
718 118 806
195 18 592
612 786 581
169 610 -884
186 83 -424
499 597 736
145 250 591
760 845 -182
882 695 -43
98 105 -705
741 93 -18
303 344 959
944 782 -872
707 625 552
444 852 793
241 907 394
668 59 -694
414 442 833
646 431 836
274 553 514
506 954 -754
717 313 514
534 688 -756
77 721 92
166 673 -127
405 57 -657
819 269 482
300 67 688
174 848 180
541 767 69
208 391 -865
322 92 -34
559 429 58
312 776 12
282 101 608
457 808 -828
340 331 459
886 683 858
465 559 901
505 969 -709
713 821 268
909 417 -606
295 18 672
781 79 -950
974 68 -743
801 741 308
424 853 686
191 522 -90
62 9 -331
308 862 -279
454 743 456
104 137 634
910 715 728
786 979 441
184 790 -10
220 802 -462
318 131 299
699 168 -558
414 212 940
785 50 232
33 700 56
382 914 154
765 934 212
373 73 999
490 216 108
22 591 2
497 752 -169
620 851 -496
354 892 -348
593 376 681
885 394 893
850 287 -216
519 379 461
614 710 -545
420 73 -199
860 617 -607
49 214 397
382 591 762
584 857 -957
618 456 -609
98 760 940
416 562 -23
291 172 -606
222 127 896
275 477 -639
449 401 -954
866 82 941
349 45 -212
278 445 818
366 645 -845
631 80 213
401 29 -693
710 336 140
788 199 -130
665 824 834
167 703 -744
483 456 -568
473 118 284
4 738 126
638 221 -861
631 804 968
32 476 194
869 798 422
506 571 537
307 378 -741
714 78 847
293 917 -633
329 109 -888
588 153 -824
94 273 771
477 723 -60
451 303 -464
346 28 -180
749 467 -519
411 147 -135
393 12 -844
657 453 155
213 274 -23
331 423 -188
843 386 -924
252 625 905
724 579 377
39 131 -565
129 221 -527
89 291 -984
313 629 969
615 294 -541
52 972 -303
202 617 -879
907 674 -847
834 976 100
661 934 -90
683 177 64
741 644 903
658 773 -514
274 670 268
52 746 716
193 718 -405
367 601 893
787 320 992
567 344 -320
429 434 551
11 95 -249
297 484 -634
723 845 764
105 837 299
281 940 -527
13 616 969
931 349 413
160 318 -562
394 245 875
183 189 -273
208 808 984
587 154 -184
247 914 -947
125 730 728
431 623 -16
33 455 -971
260 686 -916
907 758 991
189 459 -601
704 581 -681
399 182 -800
546 467 -843
204 827 -152
323 643 166
22 373 -556
807 968 -110
291 496 -99
340 359 -375
186 579 -867
63 42 -455
726 559 666
107 492 289
373 393 161
570 69 -159
385 712 -845
410 374 -944
924 860 57
790 22 -298
403 66 -944
151 838 387
578 227 908
544 234 -209
929 657 -603
90 817 -228
388 192 -878
928 190 -575
295 418 299
841 182 102
276 389 761
206 462 172
257 691 610
521 41 163
564 51 487
336 221 379
599 470 -553
511 172 892
681 201 624
254 601 -475
249 374 -6
116 984 -9
874 31 688
740 339 -951
724 161 272
293 295 -988
97 483 869
940 829 -743
804 799 -499
700 938 -261
816 773 -983
612 727 417
443 226 -336
879 573 -698
145 428 -290
854 374 -330
810 246 891
613 834 17
232 303 -489
330 402 -108
692 865 -598
482 614 13
436 514 -444
547 336 671
287 566 -796
806 627 -523
630 358 -256
743 111 851
203 485 625
755 672 368
894 665 -929
721 392 -207
17 326 -520
82 626 -53
87 495 -313
200 458 993
645 475 324
516 968 108
793 573 863
939 48 600
531 507 -914
924 387 474
391 49 -198
384 887 726
309 8 261
335 107 -960
6 588 561
885 196 -71
655 982 -462
623 379 746
261 122 -350
971 377 227
49 35 150
499 631 486
226 778 -578
220 185 -256
88 36 758
854 187 -772
781 735 924
64 788 672
802 370 -619
563 820 -267
346 303 -240
318 621 899
850 278 243
624 83 -358
392 684 449
434 724 -456
621 773 -922
42 477 -292
755 199 -435
347 311 -328
597 403 -991
822 588 460
468 793 -789
870 941 472
713 924 -533
161 336 -890
141 241 -203
263 4 -51
327 526 -629
119 824 868
306 136 -942
681 266 38
583 301 954
329 782 934
649 277 717
155 875 762
695 65 -227
733 576 -804
279 32 901
645 779 -517
338 925 629
854 960 236
485 178 -360
788 338 -516
519 319 -286
726 833 -9
919 232 35
140 257 -976
294 16 10
308 175 656
972 919 962
317 354 666
363 389 812
366 901 -920
391 348 755
372 216 -707
410 889 -292
832 183 761
659 517 355
456 689 182
55 245 826
283 272 -644
904 940
61 398 392
816 273 954
636 363 689
166 227 -458
731 61 -970
156 761 286
281 31 660
443 803 -49
485 373 -150
271 846 648
152 178 -920
208 837 -469
131 753 459
787 739 -816
207 753 844
793 514 -170
652 770 501
85 345 -927
251 37 664
118 884 311
604 771 -106
465 366 -73
796 125 525
454 91 432
104 433 -787
576 198 847
882 296 364
113 357 45
76 555 -280
157 438 124
749 146 -160
617 289 815
546 420 -60
170 555 88
816 1 -563
344 417 -215
279 563 -429
30 725 -342
510 789 -523
39 445 -683
887 436 158
499 870 -315
419 266 -978
456 345 -334
866 848 771
845 793 145
713 544 -943
686 878 -879
581 448 -355
214 818 627
11 25 -819
795 430 740
602 436 -466
231 813 -918
161 608 -583
84 321 171
632 18 279
196 460 28
188 368 100
418 804 -507
425 457 -216
74 624 474
681 830 -568
740 484 -195
475 780 -589
431 170 96
112 843 -415
171 530 896
820 419 103
801 893 467
145 85 -336
880 710 -42
223 844 -250
263 691 -296
799 221 491
440 333 -657
203 723 -894
66 833 -90
874 373 -67
588 627 579
564 745 -664
875 50 -374
484 637 532
332 270 -825
792 50 -482
47 289 115
621 155 -617
837 461 -357
495 222 -342
32 673 -3
133 289 -236
610 31 440
678 734 551
762 299 535
568 737 -722
768 204 -698
25 768 -354
652 256 721
777 294 393
141 783 -947
515 514 -760
223 371 795
841 709 630
759 73 -423
174 337 -230
79 756 891
84 223 830
485 587 -919
133 741 248
660 39 -116
222 368 -451
368 279 -113
754 472 650
445 854 -59
390 207 -513
305 878 -906
387 451 -95
493 713 818
351 420 581
628 531 698
107 575 404
595 884 -129
492 433 -73
616 6 792
309 367 597
18 245 438
322 684 648
265 267 -977
838 438 -353
623 156 -888
606 713 877
820 559 -972
808 295 -285
324 220 868
104 292 -471
274 189 -173
111 811 -443
364 366 718
744 150 -932
551 508 326
534 756 -867
895 241 -909
165 568 -234
110 411 247
241 174 338
381 517 948
156 221 72
640 177 610
628 212 81
756 879 341
211 337 162
488 213 -490
237 292 397
131 843 403
51 595 713
782 221 -857
653 210 75
359 616 970
880 532 -440
713 435 933
376 165 364
126 249 21
423 770 58
526 879 350
347 302 -88
341 147 431
2 330 -240
791 366 324
263 658 -322
203 786 222
647 318 -113
320 707 622
750 112 29
27 250 -623
69 295 -75
10 235 -413
233 379 476
572 446 547
401 770 -246
633 597 -299
447 231 304
411 285 203
653 553 -557
56 226 188
393 551 78
429 149 363
878 321 82
297 380 -183
854 355 -618
432 750 992
768 892 784
727 326 912
5 353 208
751 324 466
709 288 -874
132 802 -254
276 768 -243
726 200 -85
898 351 -634
27 145 241
5 720 406
137 45 119
238 345 189
435 883 -579
887 373 -627
163 321 -3
148 344 820
75 439 679
782 853 791
293 871 -756
148 321 514
338 665 978
444 239 -142
22 662 -308
788 754 -789
544 660 -50
718 715 -167
324 267 239
182 414 -357
596 3 -670
11 143 -466
396 873 854
604 492 753
366 803 -507
345 558 -368
215 322 -444
275 552 457
208 584 -535
302 534 888
447 250 -681
43 198 992
156 129 -416
100 664 -920
490 582 -682
266 390 465
189 579 -844
551 334 -407
193 310 -594
350 341 15
548 158 -350
398 592 468
270 896 -359
203 589 344
315 251 -437
244 48 -669
575 241 452
707 704 -690
318 177 78
410 693 36
427 796 -341
726 162 -313
206 311 -277
217 466 286
416 283 -319
717 341 739
379 791 -458
327 571 359
212 791 908
460 378 429
235 324 -605
654 797 563
205 460 -69
146 590 766
572 189 899
690 148 47
639 65 -11
528 258 941
341 135 -716
85 477 -608
772 213 87
417 23 -425
686 101 -644
578 192 453
165 145 136
601 632 -639
703 420 546
251 595 731
441 445 513
896 403 -599
692 698 -789
882 22 -289
447 97 -516
472 99 -156
774 212 -470
712 578 584
475 4 412
564 60 16
320 203 -772
72 713 653
669 728 -884
437 98 181
269 43 315
552 832 559
452 32 975
489 94 261
433 35 -401
318 162 584
444 646 325
709 74 -97
495 666 -124
48 398 714
78 849 388
448 207 -652
793 662 -588
872 686 275
130 374 914
717 752 957
64 663 -908
293 887 594
429 401 527
462 591 498
280 587 912
839 89 -910
152 175 294
711 731 403
873 267 -132
192 652 497
267 346 747
148 279 -935
336 313 -528
377 753 -403
92 719 785
755 676 591
698 508 184
463 585 -45
133 130 -526
353 864 279
183 337 880
804 849 -291
848 91 549
464 149 -163
710 168 299
800 316 -254
814 780 -704
708 443 725
386 148 665
186 192 -775
701 534 -255
116 863 -958
318 838 -740
52 628 -311
186 622 -422
876 844 4
757 64 -916
786 362 941
248 733 -375
338 705 -508
397 426 261
468 65 -404
555 135 386
445 326 432
53 446 -661
460 140 -826
145 423 108
767 412 -24
567 855 257
356 565 -893
544 527 -389
106 101 358
114 317 704
816 528 -130
91 806 734
678 619 -265
552 597 496
846 248 803
303 482 -728
866 596 276
510 757 317
818 718 879
404 293 -553
829 454 614
751 350 -548
752 30 860
739 196 39
496 476 894
794 509 227
168 648 788
690 38 37
455 835 464
26 587 40
529 257 -775
622 287 -878
45 194 -313
239 370 197
425 466 -310
627 304 -993
752 179 -859
395 42 -14
37 36 454
38 516 -42
819 381 -222
838 506 -223
453 792 867
880 73 -580
261 703 125
720 883 423
99 818 976
672 834 -960
676 390 -143
428 500 -816
462 272 895
606 902 527
722 595 -959
471 837 436
233 13 215
477 612 -565
809 615 -548
625 730 806
430 274 -257
163 84 464
395 233 132
821 651 -561
388 297 -944
414 219 747
607 611 -49
814 695 -820
465 694 126
622 740 -340
106 498 -445
496 429 -221
194 48 -973
360 192 -989
515 612 -37
608 842 615
560 529 373
34 783 555
442 785 -268
435 354 -127
482 172 518
247 280 -191
674 374 -780
445 232 40
655 579 -646
369 426 -186
469 317 -780
255 420 -331
483 668 -226
48 519 33
598 839 -542
308 807 273
577 77 -119
411 178 738
437 118 739
128 59 89
375 287 -714
44 182 -4
59 655 461
345 684 -879
868 410 251
592 867 -479
262 636 -745
330 900 -495
656 63 -247
188 30 116
129 57 -392
710 501 790
759 313 462
566 443 -567
485 398 45
184 651 -855
645 565 827
295 386 -208
511 340 -917
599 588 438
384 187 -257
606 898 952
410 4 623
649 528 -802
297 610 -765
14 187 96
242 56 -22
315 304 826
50 165 340
84 637 -312
270 332 682
651 774 -117
454 713 689
817 372 -300
349 760 210
265 453 448
99 198 961
18 164 660
652 695 687
767 506 -110
292 699 263
743 820 -702
419 670 -767
863 720 -33
40 804 967
554 24 -849
38 128 -605
737 638 -831
883 784 376
876 397 -122
676 284 -708
186 106 188
308 704 31
755 887 639
4 672 890
821 537 -28
22 479 -604
732 148 624
687 829 806
203 755 993
15 283 -315
829 443 -297
3 880 242
857 800 -28
250 18 -103
207 560 460
716 397 -746
492 571 370
100 530 654
289 762 978
401 184 795
688 463 -159
793 865 863
265 630 657
777 443 43
230 70 -168
458 20 315
803 298 -943
798 873 940
450 552 -435
399 350 478
145 519 73
715 129 512
761 720 -708
397 76 -511
2 257 754
100 415 985
475 215 284
144 365 748
297 852 53
775 769 -570
72 580 952
526 762 -259
797 262 -74
363 635 -908
531 214 -809
455 531 -905
793 223 485
291 283 502
89 412 -845
255 891 457
840 424 108
56 285 430
887 603 60
566 805 -914
663 818 -336
895 793 7
565 321 623
582 251 673
107 479 -419
737 407 15
309 758 -846
58 299 -324
902 709 -512
25 675 -239
305 154 -982
398 415 -457
695 126 502
343 623 644
647 51 -924
301 350 -96
551 653 897
739 575 497
272 282 -803
299 759 638
540 376 -78
495 498 518
320 840 -100
740 373 282
197 455 807
408 737 671
51 698 -930
302 209 583
645 484 32
800 48 -360
453 317 -454
70 440 -72
239 338 710
35 195 -252
432 778 -161
727 451 521
861 162 -674
405 767 -587
334 142 -501
196 473 322
817 433 730
630 80 -566
509 361 -504
751 382 816
83 308 196
654 373 -765
443 200 355
468 197 771
838 81 148
640 96 817
825 639 629
396 822 380
523 34 -422
895 863 766
86 149 -196
868 855 -770
579 131 -136
253 224 630
116 372 987
348 72 488
662 148 -376
733 253 -469
819 624 321
67 744 976
184 367 -751
716 861 968
475 821 446
24 593 -519
283 666 413
897 794 698
370 571 -711
1 238 -944
407 308 -973
446 580 -633
297 494 293
76 539 -735
745 7 -51
880 769 84
97 609 -950
105 854 -215
513 206 735
489 688 -720
136 196 -685
409 445 -278
712 561 -484
255 75 -498
793 726 158
115 722 -305
701 27 280
34 710 645
272 894 764
702 563 880
491 357 -168
321 390 -131
278 587 -760
334 461 273
773 133 167
398 903 -52
56 327 482
98 332 826
120 529 -816
382 439 248
369 423 -446
737 145 -77
435 230 -313
672 121 995
234 730 534
232 642 430
813 808 166
637 474 462
880 664 -950
666 771 -601
203 110 809
484 328 -10
696 810 653
405 511 -84
286 530 -371
662 829 223
594 473 -15
548 730 995
560 798 -124
605 154 44
55 176 787
431 229 -967
834 37 319
235 363 -769
700 101 983
54 109 -336
582 787 -902
45 269 998
527 453 17
237 185 367
213 567 851
105 262 -883
352 901 316
234 665 -985
726 652 956
481 538 417
82 552 227
341 383 538
866 477 903
111 421 109
11 232 60
547 779 617
547 582 464
877 868 -473
398 581 -294
483 479 372
639 595 389
34 888 118
181 406 -264
259 711 42
125 856 -160
553 548 307
24 802 371
219 665 124
712 903 -822
7 403 916
84 655 754
109 283 -752
696 161 813
245 372 -734
129 552 919
709 850 -155
902 353 -654
321 821 -924
526 306 -391
106 411 -472
575 450 813
897 657 747
696 186 -498
481 619 94
638 725 -162
799 475 -986
459 332 938
883 377 611
566 125 -6
330 743 339
796 756 -513
585 462 -425
185 685 873
285 715 -616
791 92 -688
556 457 131
546 649 -792
413 765 829
735 89 626
441 370 -646
331 769 -744
661 604 967
755 247 -686
840 594 -595
6 854 147
201 254 -777
567 887 948
809 692 477
88 570 -126
459 87 452
65 577 -994
315 413 -67
193 503 -495
365 811 -423
688 426 442
568 520 -507
699 858 523
585 627 -757
250 524 -735
696 73 -9
651 295 -122
541 179 178
316 681 -540
649 527 -820
182 82 881
521 325 -770
319 619 -97
1 348 -890
707 524 233
88 534 893
401 663 -108
668 420 -463
710 790 -113
87 335 -684
377 716 -281
76 648 164
815 517 -687
885 250 32
692 206 -902
34 828 187
245 145 564
639 732 -432
46 23 -357
702 252 -821
128 21 -127
113 8 -949
419 616 104
107 241 -864
879 471 644
687 176 855
616 124 357
139 443 713
210 7 -835
793 523 -584
640 675 -973
683 230 -335
303 185 -21
867 789 -393
490 265 967
625 765 -203
650 487 -27
454 256 -43
469 891 -808
51 187 195
686 527 -557
471 76 536
67 574 60
778 720 -969
808 510 13
489 135 348
703 606 964
162 873 -157
81 799 -16
790 144 -680
885 705 -694
202 340 412
10 608 -479
92 151 775
656 453 -453
456 73 521
832 396 -395
222 225 -778
436 533 -981
768 614 -513
822 763 -615
244 803 -856
183 313 111
715 10 -501
685 898 -31
45 195 337
656 363 610
780 811 81
391 503 542
176 641 -172
269 29 -158
566 424 -272
640 529 53
390 665 -254
795 375 593
596 1 -339
41 192 -131
793 651 449
241 658 373
87 848 833
876 68 117
439 518 -80
821 128 664
144 403 223
801 903 263
861 371 -278
836 473 502
504 669 -556
366 886 894
739 495 207
802 422 -156
314 95 779
54 256 771
172 721 -659
23 714 -770
703 357 288
758 615 -470
103 902 206
756 655 97
847 484 514
468 39 274
822 504 495
308 211 903
314 614 -919
87 626 592
709 384 370
454 631 -1
138 634 -149
643 637 -923
133 613 -702
3 796 518
465 789 398
776 435 342
616 847 871
259 679 -206
554 188 -489
17 615 -37
160 432 -12
549 116 -820
212 222 -974
772 694 -810
795 676 489
741 684 -285
647 617 -583
125 739 548
70 295 -127
621 545 681
436 837 941
281 772 333
64 861 452
305 373 266
22 867 317
519 31 179
847 190 -902
253 58 369
820 313 -81
675 244 -917
248 511 -473
67 394 921
165 326 917
854 347 308
336 165 647
766 4 720
664 3 254
806 354 -618
554 584 -155
401 731 -180
78 154 -886
344 146 -344
208 898 -879
44 674 -719
322 130 773
705 871 239
126 626 964
9 297 -553
539 730 823
14 77 82
729 238 38
86 482 72
142 282 -861
636 787 -772
682 140 -832
723 822 282
419 280 235
794 695 961
34 129 -314
510 423 26
640 633 693
465 794 856
899 199 -379
390 497 455
439 512 558
812 635 -842
548 648 -283
852 678 596
222 410 -972
876 199 -117
364 75 -608
54 176 -780
843 960
802 809 468
275 342 -156
749 33 -995
25 520 573
136 77 -423
181 363 -438
447 42 -546
355 285 -737
710 528 -178
746 538 629
74 217 326
358 134 -717
92 199 -675
70 533 -896
231 678 351
369 263 359
26 441 935
269 170 318
256 531 123
299 396 -878
717 248 507
160 776 -904
426 789 -649
143 705 -798
723 830 975
434 8 -483
440 116 -425
711 832 775
21 726 482
515 435 385
561 586 -825
713 672 958
255 654 614
800 832 -890
437 23 -92
750 541 -121
404 593 545
308 215 -418
173 451 -127
798 807 634
677 662 15
182 721 -991
362 775 -734
779 347 -792
397 462 -153
773 315 -763
592 718 560
843 120 -150
512 387 -85
203 556 -116
130 134 980
617 278 880
835 812 -297
571 678 876
93 230 753
829 149 -695
30 459 799
446 694 -241
385 350 837
146 590 955
20 521 83
761 750 -799
409 79 143
673 542 33
813 403 825
483 143 -406
411 805 -633
149 622 -364
350 709 -996
51 594 850
82 240 390
756 50 -592
314 200 -109
639 632 -448
797 231 -67
705 338 -714
361 542 -493
477 299 -26
830 802 966
527 831 -818
731 145 -78
434 609 941
364 183 919
686 208 58
537 165 -409
243 488 -783
672 199 -706
144 97 959
221 800 170
321 585 -819
796 55 -167
397 738 596
603 496 -637
125 835 294
335 202 -982
707 473 174
754 131 -15
393 828 -341
448 841 -438
741 90 49
464 184 -667
416 212 -836
300 340 529
466 450 449
665 569 -122
812 571 235
423 376 -511
30 173 -354
165 815 779
184 616 -179
71 289 250
47 679 -515
500 666 348
683 763 490
11 635 -501
614 524 747
663 151 -456
335 821 734
422 253 -208
478 447 -831
277 778 -440
157 83 238
624 429 262
680 400 -106
726 17 -582
193 17 -75
167 781 134
695 571 115
405 497 1000
365 711 10
707 662 -334
504 391 913
81 550 -720
294 468 -114
22 509 108
403 673 -146
739 582 480
337 259 991
409 797 -711
148 267 796
629 224 964
239 544 -54
223 799 -742
259 741 -647
254 543 525
41 227 -425
218 507 -717
116 790 645
459 425 -783
735 502 -773
6 47 740
690 715 535
431 726 552
206 93 -106
435 441 808
574 771 413
242 369 -90
29 839 661
294 95 100
703 791 -842
790 785 -599
676 204 -618
587 285 955
343 812 -99
448 635 944
658 830 -667
586 733 730
2 833 -204
613 527 895
331 517 726
553 164 -545
843 107 -946
797 97 -463
743 275 -218
