19
957 1951
189 134 266
636 818 67
485 587 851
417 740 611
696 420 973
112 172 854
124 689 641
148 567 744
456 285 93
73 855 248
368 746 3
523 700 604
861 360 464
549 60 231
134 47 52
689 270 318
477 439 47
264 537 316
441 113 947
71 229 1
311 185 407
496 313 919
740 424 508
177 97 121
517 835 861
727 380 908
836 3 203
74 860 919
730 802 952
560 737 625
207 176 478
484 37 406
414 433 479
403 570 759
266 722 704
759 81 426
685 225 721
318 77 705
287 620 746
116 289 440
657 215 859
55 160 623
668 386 306
817 362 491
23 477 585
208 442 99
4 210 109
751 801 169
601 490 437
526 344 201
613 241 481
759 760 454
579 557 524
821 650 319
557 173 368
650 243 706
262 64 574
607 136 509
187 278 758
779 855 480
95 169 82
832 547 653
552 347 187
642 606 659
506 223 274
558 425 473
258 19 62
672 776 632
386 106 96
168 595 765
779 132 231
838 113 568
824 660 310
474 483 386
760 251 225
273 162 325
789 442 837
707 642 800
91 421 938
828 503 37
92 120 310
833 257 610
50 670 645
312 787 740
43 311 768
357 751 734
669 244 301
196 676 9
227 735 377
616 139 625
733 760 497
243 556 985
195 384 381
40 445 421
735 84 37
739 501 560
809 677 47
608 617 269
827 726 773
684 487 922
198 347 517
628 396 646
672 25 581
247 468 372
838 705 741
683 408 548
682 336 318
749 477 109
171 41 744
300 565 955
51 498 202
330 257 985
793 87 522
849 791 958
277 735 283
836 588 753
613 555 784
320 129 728
766 591 17
56 480 251
102 525 493
340 343 529
242 4 830
64 712 449
602 536 510
756 437 751
855 442 408
811 342 47
520 44 829
704 364 502
483 366 114
112 367 949
145 190 632
419 619 790
33 79 894
494 181 20
63 649 87
260 174 360
419 605 668
76 45 149
254 74 566
293 400 894
202 377 520
546 274 432
446 16 80
754 281 523
854 764 601
481 357 691
592 448 866
245 620 194
701 538 674
407 88 355
785 160 6
144 516 282
234 62 106
421 589 968
736 744 681
484 546 380
806 858 245
377 588 173
561 584 886
834 338 320
545 204 689
604 808 34
336 488 562
206 551 509
664 617 261
237 106 39
218 573 514
115 401 320
534 697 79
255 151 760
654 254 644
90 487 620
414 373 1000
545 679 316
756 58 311
843 270 343
18 559 398
453 783 45
89 492 3
492 89 208
405 856 345
91 130 73
169 732 451
477 504 754
438 534 905
326 314 415
15 295 306
803 777 637
130 558 606
205 76 12
843 606 778
646 730 645
35 836 421
569 406 764
623 401 300
550 271 253
340 859 318
600 438 482
126 655 528
316 268 510
7 278 87
211 777 318
710 516 552
277 171 849
670 286 449
701 285 188
530 220 433
236 778 849
530 212 755
334 78 890
17 742 203
725 813 552
290 226 388
63 760 984
262 687 909
129 717 361
52 860 269
800 642 609
794 684 81
439 778 749
13 140 683
837 633 709
523 717 437
631 210 138
97 704 240
783 347 169
682 238 547
399 349 87
577 70 219
234 176 459
497 15 918
129 840 945
234 761 346
183 337 89
669 294 369
474 618 559
591 653 556
428 28 74
800 100 872
565 133 713
73 652 295
575 201 778
628 180 463
260 717 894
581 616 396
470 808 292
42 151 499
72 821 1000
416 188 802
535 601 702
805 270 924
65 110 191
121 837 325
493 841 578
594 534 429
300 39 578
448 616 738
817 18 79
200 758 873
223 438 550
750 615 740
591 269 20
774 338 417
302 585 926
381 734 759
294 67 873
409 514 328
151 850 193
47 860 469
89 190 280
703 801 737
99 711 315
165 290 561
350 332 942
252 437 763
157 59 775
756 36 40
485 852 878
256 573 171
704 811 884
268 317 41
496 287 793
288 705 649
398 666 743
194 781 609
497 665 131
451 12 898
117 86 901
811 671 230
519 726 85
480 486 489
617 696 579
822 378 449
230 391 569
254 378 91
405 248 391
711 769 471
236 183 585
75 155 886
197 202 506
701 347 846
819 534 843
643 374 927
30 59 573
148 809 539
307 368 529
835 59 465
266 718 135
791 806 427
343 313 609
156 308 558
579 57 935
606 251 365
577 622 690
257 209 361
563 193 344
436 669 45
452 319 944
844 719 460
81 223 291
755 262 808
185 770 637
387 175 415
313 392 979
296 132 877
59 561 226
97 777 427
707 739 136
370 422 752
15 111 887
820 340 666
740 340 37
22 474 798
104 673 285
840 538 749
747 24 558
550 332 6
79 95 420
89 356 155
564 399 415
368 160 141
431 632 692
157 553 90
515 413 998
320 5 776
377 86 207
608 783 276
281 537 144
249 600 685
825 540 315
124 282 617
795 448 782
722 523 723
14 619 651
515 206 250
326 586 663
382 573 69
348 19 659
299 82 810
815 327 975
363 371 949
440 222 107
516 311 265
87 738 663
437 763 75
338 320 437
116 183 504
723 797 893
581 663 631
484 704 186
840 154 25
170 357 43
91 300 692
85 848 579
543 641 223
38 826 124
28 535 960
34 588 172
115 698 414
712 231 781
7 181 937
559 277 668
800 407 838
99 596 112
88 606 103
615 562 921
359 839 218
266 698 985
312 317 907
857 568 795
189 787 221
279 782 791
742 104 797
288 347 186
195 713 363
607 748 43
32 423 673
838 433 247
689 65 498
381 129 564
597 575 424
831 777 379
821 89 23
103 479 992
372 75 307
21 499 519
30 36 972
655 263 921
578 150 723
803 483 777
33 126 10
856 5 859
282 291 179
402 384 768
612 643 282
198 97 473
804 123 270
352 215 283
618 306 478
386 839 504
657 224 118
20 383 440
309 692 337
155 594 523
641 336 658
556 118 246
330 282 423
813 72 28
294 437 783
193 678 818
493 53 99
249 260 82
832 710 329
486 848 403
523 706 717
486 418 207
378 445 410
590 322 504
411 328 771
107 508 534
473 583 686
769 432 6
516 613 681
658 663 105
760 254 896
255 740 443
562 850 401
446 53 880
251 797 439
275 316 484
213 137 473
665 289 707
5 70 480
177 498 896
262 516 541
677 817 918
739 131 802
600 520 723
11 683 29
336 569 643
543 677 661
484 437 904
999 1889
61 60 573
240 699 100
98 278 240
183 768 320
354 171 767
956 600 954
212 580 479
269 91 724
231 347 113
894 183 480
737 380 284
497 81 614
566 763 932
417 996 965
890 488 951
100 934 86
370 206 465
203 650 124
343 114 127
479 101 690
68 381 195
212 196 797
195 251 782
663 335 147
253 627 268
756 933 572
870 572 54
620 799 941
236 914 166
872 529 185
460 668 578
549 60 147
156 722 877
434 891 625
349 977 529
76 318 1000
316 382 88
690 313 155
241 670 894
760 61 479
515 10 306
509 709 470
391 682 638
925 119 951
547 649 18
76 172 467
536 419 490
93 78 45
661 478 28
739 993 253
246 972 364
259 212 398
534 601 917
183 391 718
748 667 281
784 616 473
721 362 267
177 74 649
30 34 422
954 257 923
451 733 229
217 586 116
737 835 820
745 838 269
141 593 394
661 55 942
512 822 633
552 994 842
270 981 673
196 753 577
482 997 11
376 239 702
96 105 30
499 903 532
752 518 422
930 910 918
643 719 435
591 533 274
172 39 657
156 176 57
577 557 860
293 86 935
941 878 732
603 947 180
225 9 264
522 416 565
928 404 574
509 710 564
123 815 899
829 887 298
689 900 170
533 838 235
461 370 594
635 585 142
294 899 649
912 224 64
611 575 158
481 933 500
915 304 408
767 829 970
600 200 956
965 841 389
418 313 432
917 346 126
281 667 120
197 597 284
766 119 559
77 763 534
30 419 284
554 948 567
800 39 903
282 375 94
576 821 345
964 404 835
941 849 303
262 867 392
796 911 654
39 149 664
916 259 477
672 132 796
332 710 284
821 26 645
408 661 915
699 895 996
48 300 379
579 384 806
921 904 935
61 891 644
123 20 402
241 97 554
956 474 685
373 361 399
844 857 221
812 69 475
210 135 615
685 770 118
486 147 495
691 844 563
690 474 437
441 45 218
318 100 703
539 998 559
430 875 715
892 116 720
735 103 900
351 782 150
656 247 287
642 323 164
504 556 572
445 706 479
580 95 619
823 250 2
494 684 820
469 944 680
248 198 954
966 577 951
455 457 541
205 641 974
794 282 433
447 388 523
934 67 367
647 961 958
641 106 486
88 192 354
471 734 235
381 58 57
677 959 103
104 474 542
619 260 434
960 953 44
473 60 813
398 284 502
216 952 803
939 777 496
681 20 814
492 278 393
761 749 803
414 604 680
348 822 421
717 649 870
99 384 474
784 451 507
510 478 467
769 308 824
119 548 970
21 691 298
452 701 480
889 324 976
121 219 115
984 26 604
392 651 514
274 704 800
464 232 4
77 73 943
740 401 239
300 101 829
602 280 924
70 328 844
646 425 966
95 432 573
648 414 297
171 445 273
82 797 309
885 240 252
4 78 449
313 657 759
511 10 515
56 367 716
887 984 813
67 314 745
343 934 48
689 380 46
710 792 1
661 580 629
690 717 491
882 174 731
287 617 377
307 469 261
853 689 686
860 729 541
667 462 177
132 329 22
560 349 412
549 641 961
752 499 58
180 312 435
365 436 245
947 349 556
458 754 410
711 598 530
730 487 112
181 459 463
198 769 439
865 64 974
472 770 51
692 766 345
477 501 800
533 275 932
324 338 806
556 891 924
422 926 554
263 115 877
18 423 495
797 329 534
561 407 234
854 915 951
746 614 415
903 689 475
166 911 883
957 823 265
339 114 433
297 430 985
418 895 130
678 359 413
33 54 264
764 41 721
384 882 85
833 279 703
941 279 220
690 269 311
898 656 727
866 527 20
465 53 422
157 845 422
406 653 394
233 387 857
506 177 214
740 552 295
829 539 530
889 97 217
579 927 57
640 162 284
146 852 787
121 718 634
270 365 57
677 165 951
986 486 943
987 899 215
351 948 485
892 445 115
819 527 868
607 743 794
203 383 341
652 878 253
873 784 234
270 736 224
615 240 120
866 868 176
577 938 231
694 129 572
513 127 83
428 286 591
349 17 475
734 511 540
26 492 545
453 125 417
359 634 742
156 897 667
768 420 227
958 321 692
184 941 998
565 930 473
510 102 163
337 389 378
125 757 410
592 23 660
770 589 659
531 917 27
477 529 486
596 789 931
422 446 994
116 204 159
964 304 869
513 415 302
15 323 66
341 854 819
88 526 933
620 262 784
484 549 151
376 951 96
160 842 915
273 652 929
213 811 874
900 773 211
412 380 101
308 894 591
249 482 811
342 519 245
606 640 196
229 862 915
95 589 531
179 42 472
323 356 602
170 541 843
311 253 695
928 159 829
888 779 467
570 27 944
402 671 689
262 428 509
964 490 88
416 411 75
923 713 620
274 448 835
42 61 176
590 489 533
350 771 628
366 462 68
995 493 477
353 868 197
203 719 25
173 288 534
450 669 289
912 454 151
398 933 219
430 390 552
804 307 140
754 595 124
874 356 475
614 982 678
581 126 268
776 760 501
137 434 777
693 962 23
912 727 109
157 571 206
534 482 43
244 23 23
125 401 867
814 126 984
281 914 815
541 163 678
155 69 837
719 201 298
396 45 872
91 754 698
511 539 838
27 386 947
279 306 374
585 33 380
804 630 57
771 703 978
678 254 472
120 372 488
135 749 413
341 654 545
404 291 922
252 469 363
838 451 830
981 110 165
272 867 357
142 50 267
833 97 178
168 369 183
344 12 101
574 676 134
568 402 51
479 353 62
241 374 342
650 988 392
828 101 191
23 181 694
95 572 720
772 314 718
739 427 67
164 635 280
775 399 45
601 968 760
565 879 423
365 326 964
407 537 608
939 109 423
931 818 865
791 796 33
788 991 606
624 572 824
290 525 98
245 741 438
620 555 666
702 197 444
574 926 237
380 113 264
17 200 473
33 951 2
211 92 41
379 916 760
507 822 300
834 381 65
899 572 135
786 874 660
520 794 316
754 231 377
455 142 493
868 545 669
343 712 339
448 857 451
287 659 504
55 446 761
722 864 771
803 96 130
134 327 671
888 494 389
971 837 947
760 92 735
228 571 691
160 715 151
144 890 958
531 792 469
818 505 349
225 709 223
744 922 396
562 442 944
49 637 46
662 927 5
126 211 968
814 13 931
190 267 125
825 691 453
579 397 756
788 572 795
607 8 596
750 553 629
785 375 281
700 535 166
458 964 859
32 240 977
87 501 508
833 85 547
148 563 986
515 266 94
698 256 768
800 206 302
625 941 613
86 57 712
942 405 649
84 615 442
158 995 354
570 881 929
534 933 800
287 685 434
828 704 472
556 721 774
824 277 644
888 463 496
525 992 246
195 827 991
451 160 203
386 298 611
435 693 324
22 698 682
899 59 634
698 157 117
447 963 951
293 635 242
696 809 619
788 327 903
289 574 776
350 523 985
832 555 589
983 609 118
88 89 673
920 923 878
920 91 948
427 999 502
266 210 995
609 227 948
969 373 483
748 805 453
836 307 63
479 609 422
855 91 494
499 447 463
398 160 47
879 114 494
121 57 649
89 667 372
954 697 740
684 203 595
464 953 530
21 695 527
664 529 199
265 698 7
976 310 815
570 661 721
607 906 645
491 182 366
564 979 522
467 12 742
502 668 77
252 69 758
314 734 404
837 158 953
772 93 140
317 589 662
877 180 153
296 923 928
987 364 25
293 453 598
553 388 291
153 964 327
167 462 40
593 528 561
79 471 860
97 516 494
477 702 931
338 102 817
367 121 175
567 964 778
690 381 726
440 451 300
808 674 986
565 202 193
124 335 139
724 633 594
1 544 726
65 121 9
92 742 381
376 496 145
436 370 554
462 373 722
711 354 813
499 831 542
378 479 371
517 820 155
233 650 40
541 947 78
635 531 794
890 724 78
417 695 54
702 574 751
427 80 314
253 435 985
772 457 388
418 974 642
340 713 647
214 141 964
359 774 712
731 578 278
308 701 875
780 142 27
170 431 576
924 568 969
508 924 844
936 525 323
919 974 38
354 39 506
93 135 681
92 833 841
215 613 347
202 538 952
787 324 78
671 670 249
454 139 548
267 768 346
742 461 126
31 317 369
796 922 465
974 188 861
593 370 525
510 356 508
955 789 701
560 810 364
206 423 112
817 658 746
525 176 377
858 823 750
832 664 240
688 50 658
934 262 157
353 125 664
700 601 243
913 873 848
754 502 515
244 886 707
289 186 345
757 32 328
428 567 439
325 966 887
480 963 404
120 890 678
818 149 743
689 178 954
682 230 229
85 888 255
696 246 262
782 872 418
495 666 904
906 502 397
534 501 304
53 681 519
331 628 653
661 62 416
621 390 730
475 233 774
594 290 846
601 330 441
538 464 583
945 578 857
787 454 973
728 681 605
513 402 642
68 599 651
69 252 477
828 311 144
167 801 259
751 647 220
842 280 710
993 767 255
990 340 269
545 999 873
53 852 111
75 796 180
981 870 931
95 474 483
784 410 40
413 598 61
193 327 824
958 194 977
699 3 202
811 364 273
651 19 7
835 715 636
525 380 190
646 826 843
537 342 222
299 124 721
522 36 594
147 876 371
23 98 490
174 384 584
455 766 113
848 109 396
846 492 238
831 293 621
66 423 910
336 127 148
728 519 205
848 432 443
852 328 653
816 374 144
913 215 158
812 12 2
989 445 522
702 54 995
275 546 287
1 89 933
627 166 534
809 523 617
577 981 510
754 941 708
738 253 797
661 159 757
210 47 564
903 433 258
112 158 79
861 430 801
95 272 508
118 705 549
654 800 359
636 74 155
990 902 560
155 808 90
440 571 498
756 559 849
39 490 868
491 859 285
397 444 936
13 158 66
835 375 927
595 639 528
564 482 414
867 475 704
883 245 147
169 498 636
125 809 239
130 174 7
361 737 574
406 8 988
381 474 205
984 62 877
44 760 164
539 82 662
526 711 73
254 266 818
820 729 565
184 466 689
415 750 188
837 762 967
239 361 136
838 908 932
185 448 874
446 182 263
582 321 693
58 716 431
271 43 49
57 359 443
773 160 454
142 270 990
840 260 767
51 321 818
73 931 381
350 181 938
47 760 576
703 55 272
985 144 946
218 503 232
145 596 994
377 79 232
715 751 164
209 793 534
309 33 345
455 591 104
447 333 760
586 414 154
432 883 455
544 540 983
992 693 750
948 239 236
606 21 22
404 297 121
514 487 761
309 184 136
191 285 732
825 54 221
81 357 365
122 425 642
449 256 905
713 321 363
69 695 791
776 441 990
335 327 661
976 379 284
565 392 56
538 213 703
970 742 394
205 961 540
314 628 620
470 71 761
613 261 7
740 991 24
861 737 843
617 509 38
681 734 533
76 602 279
198 735 225
334 494 714
292 768 565
99 794 225
88 378 480
75 423 666
500 494 197
340 193 745
404 278 21
159 359 35
374 60 759
628 233 204
325 848 337
285 75 520
6 144 161
404 109 20
403 709 59
592 739 789
479 217 909
616 463 771
36 445 952
346 491 57
418 368 728
635 58 342
392 390 784
533 886 647
81 926 294
593 110 804
549 586 2
315 283 651
206 970 246
788 817 904
572 580 92
880 329 107
518 858 442
384 848 546
266 971 803
551 999 948
258 869 643
955 536 830
556 630 680
770 430 940
546 674 478
82 262 364
379 923 323
19 352 256
124 617 133
474 762 52
452 316 922
966 898 866
189 958 84
227 908 647
778 664 840
644 668 761
220 239 529
913 806 915
604 938 195
50 925 727
567 961 250
207 321 974
290 106 711
77 654 610
705 577 608
993 179 566
546 645 140
103 353 597
770 599 71
777 123 476
721 962 846
938 486 50
482 102 727
719 824 728
145 279 738
706 558 62
14 409 610
600 399 887
865 559 915
949 133 108
487 73 687
151 594 568
173 816 268
675 192 553
150 666 304
674 527 269
273 795 205
477 48 720
410 909 278
239 428 962
738 864 725
258 505 144
506 829 206
834 50 409
867 446 121
199 405 789
519 464 997
71 85 454
235 309 447
602 693 629
932 616 627
348 512 764
998 232 176
923 186 650
390 925 937
883 506 732
354 802 347
256 70 906
609 496 829
316 51 512
245 436 722
999 877 737
406 225 402
575 609 270
819 388 560
773 147 356
718 146 715
12 275 657
206 231 18
921 624 160
605 687 419
643 638 676
277 93 575
83 25 522
785 474 240
542 307 446
518 334 511
56 538 49
526 734 530
890 163 714
578 303 377
659 110 335
360 28 122
122 250 781
86 883 963
110 519 301
945 692 313
412 750 541
889 193 256
899 326 832
300 569 351
84 401 291
269 931 977
893 741 477
240 472 888
358 99 742
609 493 201
977 755 483
659 431 986
779 804 569
69 127 390
440 981 261
244 805 201
857 645 96
256 887 973
612 23 22
137 106 65
813 312 161
934 492 651
140 450 596
904 261 116
461 795 24
174 810 791
553 31 360
95 531 799
284 758 369
32 392 480
564 759 329
349 650 632
792 900 44
792 642 796
50 23 925
338 906 226
779 35 690
512 833 666
138 72 179
409 257 690
708 363 308
226 313 761
79 610 927
971 555 353
96 901 1
83 72 993
883 834 643
93 727 529
48 885 629
599 800 555
463 666 256
168 383 966
398 847 328
597 769 951
419 407 917
590 905 784
648 836 840
186 17 795
61 984 83
601 925 750
901 135 942
627 362 18
271 958 559
193 147 699
193 724 861
460 717 321
954 642 747
501 512 61
964 354 487
837 524 586
273 584 432
254 273 14
505 328 73
570 644 720
839 131 565
569 529 110
219 624 732
927 324 191
782 213 816
841 377 610
478 531 258
988 463 476
12 889 638
985 502 299
39 243 22
583 980 973
204 771 909
623 771 29
258 645 446
300 646 722
915 241 200
3 40 518
251 233 480
426 713 901
359 652 624
852 58 531
326 879 181
236 900 728
697 544 727
564 627 181
501 430 146
378 525 357
353 915 135
143 467 50
197 236 62
815 759 7
418 741 899
990 602 464
751 145 978
673 29 776
368 719 253
200 361 873
888 291 697
306 651 644
854 981 57
205 11 521
113 14 345
999 445 571
158 620 200
372 881 166
566 28 514
265 151 934
333 961 641
645 297 50
89 221 959
946 52 729
676 536 945
6 600 986
322 932 149
137 668 402
123 66 229
588 847 104
48 287 366
99 630 669
271 34 102
927 601 78
769 45 344
53 73 111
584 833 942
927 469 768
842 874 63
17 953 668
561 976 303
559 167 93
889 723 46
903 123 605
107 816 652
686 96 488
372 906 365
468 476 224
9 489 412
606 250 673
52 708 779
22 579 547
92 642 788
398 424 121
597 70 839
205 621 607
677 968 627
272 141 943
194 270 832
278 55 736
327 578 45
168 889 962
987 228 273
511 396 716
178 346 846
402 421 840
324 740 597
906 141 453
158 308 880
363 561 304
755 101 927
440 121 473
521 601 369
803 970 451
879 548 305
565 190 302
681 458 504
703 938 649
79 458 435
712 75 856
784 187 818
155 880 163
678 586 504
944 18 213
514 459 956
148 342 197
340 239 449
293 354 942
747 25 119
115 64 225
588 951 318
641 34 982
12 8 219
810 561 123
891 255 949
65 647 412
243 850 125
646 561 244
864 214 821
391 540 160
501 172 356
54 345 522
830 341 914
984 670 543
938 393 729
152 483 56
254 60 640
275 791 839
238 993 103
328 575 272
309 611 527
675 933 642
239 964 8
772 694 332
501 863 215
87 507 202
868 727 299
300 446 302
623 576 321
200 763 790
263 768 947
539 865 524
9 757 348
386 280 171
636 745 903
208 726 553
710 333 290
901 180 128
599 802 670
804 794 662
246 544 456
983 462 82
501 363 739
860 851 321
676 417 17
5 475 777
622 173 919
410 333 730
74 244 799
568 159 431
113 927 878
439 21 502
356 551 777
751 913 961
519 31 545
584 603 789
415 384 277
121 949 683
134 676 734
124 637 789
159 590 768
560 591 295
255 657 139
616 370 311
998 310 723
793 60 387
550 799 998
535 515 116
96 42 930
158 288 747
142 517 168
766 714 392
847 186 581
590 584 830
432 621 924
33 553 657
701 432 11
260 795 845
255 666 229
485 546 194
629 527 234
450 658 876
892 360 365
657 805 993
677 557 10
467 956 794
597 944 763
515 299 512
642 936 661
596 122 648
362 125 418
708 793 40
177 2 177
609 197 653
884 502 767
166 632 516
1 227 12
561 551 514
567 602 742
865 698 554
193 690 272
728 981 175
728 641 429
950 424 224
183 877 569
219 32 156
573 961 494
432 350 20
523 384 725
760 240 431
576 403 135
410 629 663
296 211 131
61 170 683
439 330 383
370 647 927
511 191 723
526 175 285
147 448 914
308 581 642
987 454 174
954 760 952
841 428 354
221 575 484
460 488 298
597 115 845
159 358 104
908 623 908
946 347 428
887 252 212
257 487 400
131 901 132
352 627 610
471 912 958
372 512 765
441 808 262
404 241 663
669 139 530
80 736 129
813 446 356
952 525 535
976 299 631
519 760 34
699 42 182
1 156 283
456 435 731
55 566 573
665 826 6
518 411 364
305 297 235
708 681 67
187 94 910
573 244 602
23 133 340
647 126 282
990 576 890
368 372 140
652 830 116
891 489 147
474 229 225
342 223 752
648 291 745
759 607 692
716 770 55
936 402 860
461 626 981
171 238 136
256 867 753
749 995 718
608 347 123
6 53 366
798 389 353
665 217 663
509 247 18
374 989 23
985 803 583
338 304 98
575 529 328
268 408 577
140 936 219
199 309 226
194 627 465
99 712 274
937 643 206
558 687 888
339 267 67
766 471 608
197 661 834
93 702 120
12 618 209
165 505 246
472 784 918
16 222 368
457 514 815
904 931 708
407 203 620
731 201 885
151 238 884
41 301 594
789 809 509
371 106 980
768 735 99
161 554 374
35 710 238
214 427 914
887 686 574
59 696 531
493 968 962
88 615 342
482 125 71
470 312 445
573 879 476
365 700 445
971 248 77
63 458 717
134 236 806
517 719 899
112 756 993
752 12 404
18 22 419
376 993 803
515 348 87
579 735 319
188 352 517
777 818 613
813 801 754
110 792 333
959 938 906
843 915 664
786 563 76
113 306 951
438 177 478
95 331 322
793 709 595
71 503 256
680 555 423
807 356 677
333 907 977
451 701 533
87 100 599
635 63 163
44 73 400
274 773 404
684 567 623
318 893 186
338 550 903
347 222 145
237 819 245
377 257 155
629 724 218
729 661 842
841 103 30
35 856 780
757 559 149
47 17 182
820 357 380
191 931 422
557 286 321
544 461 916
623 596 558
364 502 413
81 872 392
236 183 395
20 270 954
101 992 765
169 66 778
518 253 400
396 519 791
354 502 783
352 135 641
550 68 470
47 955 845
49 633 646
252 787 906
147 906 19
87 410 809
694 531 405
881 59 475
436 604 800
676 119 903
607 634 655
914 447 734
671 426 651
254 930 771
979 40 43
84 570 884
192 301 586
97 174 353
792 664 591
254 843 677
751 780 60
895 504 647
586 663 436
863 724 698
853 726 367
364 343 206
497 551 896
795 802 131
27 617 21
882 979 922
613 310 621
306 615 522
987 75 563
713 797 280
743 336 993
820 724 830
613 671 698
703 539 755
2 527 877
117 604 710
320 443 212
873 392 472
874 695 537
58 90 206
5 366 935
993 968 692
138 861 394
766 469 455
243 2 165
199 906 35
480 468 192
448 612 256
453 610 205
611 257 138
844 137 456
117 345 983
349 334 911
708 922 911
735 864 792
569 196 345
462 467 603
227 193 593
419 689 695
734 575 51
751 289 359
621 478 764
811 868 819
74 920 651
70 682 685
580 16 335
414 418 940
425 828 408
940 581 579
292 956 969
806 185 615
776 836 985
163 775 660
32 147 559
787 600 400
470 249 77
928 88 386
428 463 214
331 658 593
572 502 937
57 32 194
117 177 399
469 598 718
952 411 215
764 353 40
464 536 424
660 246 930
869 824 429
836 856 909
557 922 537
690 170 167
28 176 784
10 850 306
256 901 519
60 741 372
874 338 706
691 331 340
485 534 907
505 761 639
950 625 598
906 912 678
126 543 67
949 953 733
12 462 870
341 661 695
937 980 274
748 58 782
483 114 498
469 639 781
540 467 26
682 798 354
871 194 870
937 909 470
312 536 289
789 5 550
894 111 109
950 446 350
176 321 316
582 149 689
305 572 368
115 606 563
675 162 49
599 263 152
816 824 151
569 581 208
267 468 997
102 778 959
288 38 507
343 896 993
611 282 401
350 366 873
516 89 432
654 227 1
963 609 506
845 54 282
570 90 227
233 126 241
754 232 96
946 994 895
183 566 8
666 166 369
314 228 932
366 410 502
253 604 746
238 958 628
641 11 555
690 907 991
653 325 957
208 909 442
53 198 431
337 5 745
982 19 863
675 855 27
562 149 617
990 240 635
403 413 342
766 214 376
729 770 407
446 815 530
225 993 90
250 688 712
370 868 416
138 357 386
533 287 653
613 927 982
69 147 875
412 920 353
86 631 796
382 643 250
460 226 124
605 344 395
758 590 83
97 396 184
903 876 88
132 174 6
257 349 509
940 233 143
701 935 496
942 744 551
901 148 903
57 227 665
630 589 635
895 77 976
666 792 785
166 353 832
588 27 979
365 119 591
71 267 579
133 12 787
476 265 196
897 753 444
371 846 335
730 525 306
959 999 407
743 767 417
901 752 276
627 992 302
828 954 432
261 801 255
587 986 314
732 426 103
393 763 894
545 564 672
802 844 173
12 61 950
237 916 434
781 740 382
852 340 271
728 160 820
71 955 711
248 542 420
203 809 227
141 449 470
877 261 111
892 264 291
233 431 652
138 661 236
497 979 62
243 968 482
328 266 804
835 38 450
756 615 355
127 846 637
632 161 492
814 67 305
400 984 178
436 692 79
727 158 353
784 623 462
227 3 247
174 583 560
390 546 833
38 487 615
177 387 485
616 187 345
154 845 858
759 836 125
14 873 363
257 169 475
913 433 129
228 286 457
313 447 788
688 771 827
453 203 792
661 847 289
626 307 913
193 237 334
137 12 672
359 943 593
408 418 790
723 997 642
253 392 27
725 340 390
914 716 986
858 325 283
500 515 470
153 406 275
135 327 40
525 36 840
795 211 663
280 581 581
531 760 736
906 539 497
891 112 795
802 89 568
340 130 832
324 292 51
897 802 241
609 698 663
597 879 978
123 675 4
349 884 542
448 683 57
906 92 192
849 210 520
750 333 562
836 268 444
233 143 787
348 877 566
521 930 24
512 312 65
956 718 900
438 252 247
287 721 150
146 839 17
326 640 66
13 287 803
970 443 454
527 21 23
306 449 519
758 262 91
793 736 252
19 871 176
996 179 202
916 884 300
898 921 384
833 135 623
892 519 131
872 369 340
237 919 928
113 676 563
826 947 774
627 242 156
707 708 455
387 992 868
195 384 96
465 222 931
434 966 166
264 717 867
74 837 767
886 9 533
891 696 44
447 250 513
243 706 224
618 94 830
252 673 242
893 808 37
64 285 875
996 834 611
820 870 666
443 633 509
237 331 239
43 501 648
17 341 249
434 392 222
825 268 478
322 44 857
122 977 642
850 229 874
29 388 269
376 45 800
340 69 415
369 302 176
970 120 127
187 201 547
158 39 161
616 689 236
922 110 132
137 703 692
556 435 952
484 981 393
970 590 985
981 769 111
566 793 751
378 705 347
469 50 271
876 783 768
502 805 814
846 912 72
953 906 408
772 541 879
932 983 737
219 644 136
768 762 163
683 156 586
383 292 905
259 506 64
501 963 187
362 659 825
945 601 521
498 29 724
400 784 530
580 378 77
854 42 177
443 24 136
71 234 665
468 989 37
91 235 120
924 769 601
442 328 321
311 836 267
306 572 943
441 233 108
313 701 114
479 383 61
536 430 239
841 68 625
961 175 701
757 834 488
813 97 268
718 210 807
505 731 161
551 627 566
271 471 506
587 36 131
745 154 974
148 960 830
36 337 445
179 545 979
717 103 980
169 284 170
509 820 354
294 175 119
643 735 887
413 583 499
947 320 515
842 222 245
411 750 975
163 408 84
105 392 834
473 708 137
432 779 867
144 711 729
313 945 298
252 264 273
402 978 491
808 292 701
709 342 586
210 198 931
900 755 927
355 583 857
379 618 321
603 385 9
451 775 177
518 966 18
561 805 654
565 6 408
912 836 765
36 648 294
66 691 101
504 594 790
631 109 28
61 878 73
855 702 700
331 683 866
348 393 730
306 281 165
268 51 756
928 777 593
904 324 635
861 347 648
701 256 672
867 510 829
226 389 128
510 268 570
4 100 442
450 416 988
352 142 333
971 440 886
37 342 437
548 648 777
507 796 672
519 588 667
965 811 252
509 98 354
595 642 466
440 192 671
599 274 176
15 329 599
286 149 960
783 874 709
681 506 851
779 341 804
971 775 385
431 316 978
269 565 168
181 935 354
233 497 3
922 563 504
385 609 115
615 285 571
866 769 96
759 506 586
524 380 245
352 847 775
353 253 749
716 552 629
239 111 644
447 28 632
990 888 366
141 967 599
846 513 961
776 915 68
881 210 847
209 683 67
346 895 891
496 67 980
404 783 110
609 111 401
438 414 602
847 829 822
